"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:000190615","GO:0001906","cell killing","9/278","178/23174",0.00031190605103083,0.00361829475175114,0.00236527945892268,"H2-D1/H2-K1/H2-T23/Tap2/H2-Q6/H2-Q7/B2m/H2-Q4/H2-T22",9,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00703744","GO:0070374","positive regulation of ERK1 and ERK2 cascade","10/278","218/23174",0.000319761491715246,0.00369848026258254,0.00241769673133558,"Ackr3/Prkd2/Notch1/Icam1/Tgfb1/Rap1b/Gnai2/Rapgef1/Cavin3/Sema7a",10,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00713477","GO:0071347","cellular response to interleukin-1","6/278","77/23174",0.000328118627229056,0.00377725627602444,0.00246919261523497,"Plcb1/Cfl1/Irf1/Nr1d1/Cebpb/Egr1",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00303164","GO:0030316","osteoclast differentiation","7/278","108/23174",0.000329462291864412,0.00377725627602444,0.00246919261523497,"Junb/Sbno2/Fos/Tob2/Tgfb1/Gnas/Cebpb",7,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:20003792","GO:2000379","positive regulation of reactive oxygen species metabolic process","7/278","108/23174",0.000329462291864412,0.00377725627602444,0.00246919261523497,"Klf2/Thbs1/Cdkn1a/Icam1/Tgfb1/Gnai2/Klf4",7,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00147452","GO:0014745","negative regulation of muscle adaptation","3/278","12/23174",0.000346770151377132,0.00395257489403993,0.00258379840453891,"Lmna/Nos3/Klf4",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00972012","GO:0097201","negative regulation of transcription from RNA polymerase II promoter in response to stress","3/278","12/23174",0.000346770151377132,0.00395257489403993,0.00258379840453891,"Bag3/Ppp1r15a/Dnajb1",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00329633","GO:0032963","collagen metabolic process","7/278","109/23174",0.00034852088821894,0.00396101566001873,0.00258931613367847,"Rapgef3/Serpinh1/Tgfb1/Vim/Adam15/Tns2/Rgcc",7,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0010639","GO:0010639","negative regulation of organelle organization","14/278","399/23174",0.000358420173283823,0.00404034198938463,0.00264117175912471,"Lmna/Myadm/Shank3/Cfl1/Ier3/S1pr1/Kank3/Bag3/Pecam1/Sgk1/Sptan1/Fez2/Swap70/Rgcc",14,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00323551","GO:0032355","response to estradiol","5/278","51/23174",0.000358591943969868,0.00404034198938463,0.00264117175912471,"Fosl2/Stat3/Nos3/Tgfb1/Grn",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00459122","GO:0045912","negative regulation of carbohydrate metabolic process","5/278","51/23174",0.000358591943969868,0.00404034198938463,0.00264117175912471,"Midn/Stat3/Ier3/Sik1/Tgfb1",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00017765","GO:0001776","leukocyte homeostasis","7/278","110/23174",0.000368452722624558,0.00413955050261001,0.00270602436914733,"Tsc22d3/Pde4b/Itpkb/Tgfb1/Spns2/Skil/Mef2c",7,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00457864","GO:0045786","negative regulation of cell cycle","15/278","449/23174",0.000373720744737685,0.0041848012232099,0.00273560476745087,"Nr4a1/Btg2/Thbs1/Cdkn1a/Apbb2/Notch1/Ier3/Irf1/Ppp1r10/Ets1/Tgfb1/Rassf1/Skil/Klf4/Rgcc",15,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:003109911","GO:0031099","regeneration","8/278","145/23174",0.000374614952651537,0.0041848012232099,0.00273560476745087,"Cdkn1a/Gja1/Tgfb1/Grn/Ifrd1/Rtn4/Cebpb/Klf4",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00435252","GO:0043525","positive regulation of neuron apoptotic process","6/278","79/23174",0.000377078962787143,0.00420035969627383,0.00274577534206547,"Mcl1/Tnfrsf1a/Grn/Atf4/Itga1/Egr1",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0071354","GO:0071354","cellular response to interleukin-6","4/278","29/23174",0.00038002360091776,0.00420924446101281,0.00275158331321661,"Sbno2/Stat3/Cfl1/Selp",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0071880","GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","4/278","29/23174",0.00038002360091776,0.00420924446101281,0.00275158331321661,"Pde4b/Gnas/Gnai2/Akap13",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0043666","GO:0043666","regulation of phosphoprotein phosphatase activity","5/278","52/23174",0.000392891065454818,0.00432731985294478,0.00282876920278676,"Ppp1r15a/Ppp1r2/Gnai2/Rcan1/Itga1",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00603516","GO:0060351","cartilage development involved in endochondral bone morphogenesis","5/278","52/23174",0.000392891065454818,0.00432731985294478,0.00282876920278676,"Thbs1/Hspg2/Stc1/Serpinh1/Vwa1",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00431541","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","6/278","80/23174",0.00040360774050853,0.00443290182222394,0.00289778814134828,"Nr4a1/Thbs1/Ddx3x/Hspa1b/Klf4/Aqp1",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00712164","GO:0071216","cellular response to biotic stimulus","12/278","311/23174",0.000405421290548555,0.00444038234704158,0.0029026781607931,"Zfp36/Nfkbia/Sbno2/Bcr/Pde4b/Nos3/Nr1d1/Arid5a/Tgfb1/Vim/Cebpb/Mef2c",12,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00342843","GO:0034284","response to monosaccharide","9/278","185/23174",0.000413764134739712,0.00451913418471981,0.00295415824099457,"Thbs1/Plcb1/Pim3/Nr1d1/Icam1/Zbtb20/Klf7/Egr1/Vcam1",9,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00439004","GO:0043900","regulation of multi-organism process","14/278","405/23174",0.000415934453510278,0.00453021942281611,0.00296140466168867,"Zfp36/Plcb1/Cfl1/Notch1/Ddx3x/Ednrb/Grn/Tpst2/Inhbb/Cav2/Sec14l1/Ddx5/Bst2/Plat",14,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00027201","GO:0002720","positive regulation of cytokine production involved in immune response","5/278","53/23174",0.000429609732195459,0.0046482482851445,0.00303856013485465,"H2-T23/B2m/Arid5a/Rtn4/Sema7a",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00486622","GO:0048662","negative regulation of smooth muscle cell proliferation","5/278","53/23174",0.000429609732195459,0.0046482482851445,0.00303856013485465,"Cdkn1a/Nos3/Mef2c/Klf4/Igfbp3",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00224086","GO:0022408","negative regulation of cell-cell adhesion","9/278","186/23174",0.0004303275000019,0.0046482482851445,0.00303856013485465,"Myadm/Lrrc32/Irf1/Tgfb1/Podxl/Cebpb/Swap70/Klf4/Rgcc",9,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:003021710","GO:0030217","T cell differentiation","11/278","269/23174",0.000433000731939981,0.0046535531832306,0.00304202794699701,"Nfkbiz/Stat3/Irf1/B2m/Egr3/Itpkb/Tgfb1/Jag2/Ctla2a/Egr1/Gadd45g",11,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0044062","GO:0044062","regulation of excretion","4/278","30/23174",0.000434379103560928,0.0046535531832306,0.00304202794699701,"Ednrb/Stc1/Gnas/Gnai2",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","4/278","30/23174",0.000434379103560928,0.0046535531832306,0.00304202794699701,"Notch1/Rtn4/Adam15/Efna1",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0032486","GO:0032486","Rap protein signal transduction","3/278","13/23174",0.000446809085854238,0.00474780061147552,0.00310363749552152,"Rapgef3/Rap1b/Rapgef1",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0045955","GO:0045955","negative regulation of calcium ion-dependent exocytosis","3/278","13/23174",0.000446809085854238,0.00474780061147552,0.00310363749552152,"Notch1/Rap1b/Gnai2",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:1902170","GO:1902170","cellular response to reactive nitrogen species","3/278","13/23174",0.000446809085854238,0.00474780061147552,0.00310363749552152,"Thbs1/Bcar1/Aqp1",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00027182","GO:0002718","regulation of cytokine production involved in immune response","6/278","82/23174",0.000461024595247349,0.00488561469720231,0.00319372657020567,"H2-T23/B2m/Arid5a/Tgfb1/Rtn4/Sema7a",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00329642","GO:0032964","collagen biosynthetic process","5/278","54/23174",0.000468856895237078,0.00494190291995856,0.00323052218421699,"Rapgef3/Serpinh1/Tgfb1/Vim/Rgcc",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00509223","GO:0050922","negative regulation of chemotaxis","5/278","54/23174",0.000468856895237078,0.00494190291995856,0.00323052218421699,"Dusp1/Thbs1/Notch1/Sema3f/Sema7a",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:20012347","GO:2001234","negative regulation of apoptotic signaling pathway","10/278","229/23174",0.000471259371290435,0.00495390883332385,0.00323837045038016,"Lmna/Ackr3/Ier3/Ddx3x/Mcl1/Icam1/Nr4a2/Sgms1/Gnai2/Hspb1",10,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00022634","GO:0002263","cell activation involved in immune response","11/278","272/23174",0.000475145860194851,0.00498140887118719,0.00325634722649722,"Sbno2/Bcr/Nfkbiz/Stat3/Irf1/Tcim/Icam1/Tgfb1/Grn/Swap70/Gadd45g",11,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0006606","GO:0006606","protein import into nucleus","8/278","151/23174",0.000491122676663885,0.00509790976499667,0.0033325038665665,"Nfkbia/Lmna/Cdkn1a/Stat3/Cfl1/Bag3/Tgfb1/Ddx5",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00085931","GO:0008593","regulation of Notch signaling pathway","6/278","83/23174",0.000492020439110218,0.00509790976499667,0.0033325038665665,"Nfkbia/Stat3/Notch1/Egfl7/Tcim/Jag2",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0032232","GO:0032232","negative regulation of actin filament bundle assembly","4/278","31/23174",0.000494059094796923,0.00509790976499667,0.0033325038665665,"Shank3/Cfl1/S1pr1/Kank3",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0045920","GO:0045920","negative regulation of exocytosis","4/278","31/23174",0.000494059094796923,0.00509790976499667,0.0033325038665665,"Bcr/Notch1/Rap1b/Gnai2",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0070741","GO:0070741","response to interleukin-6","4/278","31/23174",0.000494059094796923,0.00509790976499667,0.0033325038665665,"Sbno2/Stat3/Cfl1/Selp",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0071875","GO:0071875","adrenergic receptor signaling pathway","4/278","31/23174",0.000494059094796923,0.00509790976499667,0.0033325038665665,"Pde4b/Gnas/Gnai2/Akap13",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00725381","GO:0072538","T-helper 17 type immune response","4/278","32/23174",0.000559351088838402,0.00574027423920287,0.00375241755525819,"Nfkbiz/Stat3/Arid5a/Tgfb1",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00603499","GO:0060349","bone morphogenesis","7/278","118/23174",0.000562934564550771,0.00574027423920287,0.00375241755525819,"Thbs1/Hspg2/Stc1/Serpinh1/Gnas/Vwa1/Mef2c",7,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0030950","GO:0030950","establishment or maintenance of actin cytoskeleton polarity","3/278","14/23174",0.000563633150240527,0.00574027423920287,0.00375241755525819,"Rnd1/Rhoc/Aqp1",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0043031","GO:0043031","negative regulation of macrophage activation","3/278","14/23174",0.000563633150240527,0.00574027423920287,0.00375241755525819,"Nr1d1/Grn/Cd200",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:2001212","GO:2001212","regulation of vasculogenesis","3/278","14/23174",0.000563633150240527,0.00574027423920287,0.00375241755525819,"Cd34/Rtn4/Ramp2",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0006470","GO:0006470","protein dephosphorylation","10/278","235/23174",0.000576351746005745,0.00585459895359722,0.00382715162673572,"Dusp1/Ppp1r15a/Tgfb1/Ppp1r2/Gnai2/Rcan1/Ptprg/Itga1/Swap70/Ptp4a3",10,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0051170","GO:0051170","import into nucleus","8/278","155/23174",0.000583953119477378,0.00591648625703049,0.00386760736006369,"Nfkbia/Lmna/Cdkn1a/Stat3/Cfl1/Bag3/Tgfb1/Ddx5",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00704823","GO:0070482","response to oxygen levels","11/278","280/23174",0.000604640253258094,0.00611029493047677,0.00399430009952105,"Fosl2/Cd34/Notch1/Nr4a2/Epas1/Rtn4/Ece1/Egr1/Plat/Rgcc/Aqp1",11,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00362942","GO:0036294","cellular response to decreased oxygen levels","7/278","120/23174",0.000622441634160773,0.00627401965949714,0.00410132696301307,"Cd34/Notch1/Epas1/Rtn4/Egr1/Rgcc/Aqp1",7,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0043114","GO:0043114","regulation of vascular permeability","4/278","33/23174",0.000630544402431088,0.00632716485487391,0.00413606797987032,"Bcr/Tgfb1/Ramp2/Ptp4a3",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00107172","GO:0010717","regulation of epithelial to mesenchymal transition","6/278","87/23174",0.000632555119385507,0.00632716485487391,0.00413606797987032,"Notch1/Wwtr1/Tgfb1/Efna1/Bambi/Rgcc",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:20001171","GO:2000117","negative regulation of cysteine-type endopeptidase activity","6/278","87/23174",0.000632555119385507,0.00632716485487391,0.00413606797987032,"Nr4a1/Thbs1/Ddx3x/Hspa1b/Klf4/Aqp1",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00466318","GO:0046631","alpha-beta T cell activation","8/278","157/23174",0.000635416511220912,0.00633961358905139,0.00414420571802041,"Nfkbiz/H2-T23/Stat3/Irf1/Itpkb/Tgfb1/Cebpb/Gadd45g",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00328352","GO:0032835","glomerulus development","5/278","58/23174",0.000653371980435479,0.00650221201849622,0.00425049631942397,"Notch1/Wwtr1/Mef2c/Egr1/Aqp1",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00902573","GO:0090257","regulation of muscle system process","10/278","239/23174",0.000656652346325912,0.00651831354416177,0.00426102188755122,"Lmna/Notch1/Pde4b/Nos3/Stc1/Lmcd1/Tnfrsf1a/Ece1/Mef2c/Klf4",10,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00443441","GO:0044344","cellular response to fibroblast growth factor stimulus","6/278","88/23174",0.00067211491266455,0.00665495599130733,0.00435034506203663,"Nr4a1/Zfp36/Thbs1/Prkd2/Egr3/Spry4",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00097433","GO:0009743","response to carbohydrate","9/278","198/23174",0.000675362335644757,0.00667026629235036,0.00436035340658885,"Thbs1/Plcb1/Pim3/Nr1d1/Icam1/Zbtb20/Klf7/Egr1/Vcam1",9,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0010935","GO:0010935","regulation of macrophage cytokine production","3/278","15/23174",0.000698309539088839,0.0068284186567102,0.00446373761502553,"Tgfb1/Rtn4/Sema7a",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00702621","GO:0070262","peptidyl-serine dephosphorylation","3/278","15/23174",0.000698309539088839,0.0068284186567102,0.00446373761502553,"Dusp1/Ppp1r15a/Swap70",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0071731","GO:0071731","response to nitric oxide","3/278","15/23174",0.000698309539088839,0.0068284186567102,0.00446373761502553,"Thbs1/Bcar1/Aqp1",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00714961","GO:0071496","cellular response to external stimulus","11/278","285/23174",0.000699612859078297,0.0068284186567102,0.00446373761502553,"Fos/Atf3/Cdkn1a/Sik1/Nos3/Bag3/Nr4a2/Atf4/Inhbb/Vcam1/Aqp1",11,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00082173","GO:0008217","regulation of blood pressure","9/278","199/23174",0.000700082708492094,0.0068284186567102,0.00446373761502553,"Cd34/Gja1/Ier3/Nos3/Ednrb/Gnas/Ece1/Acvrl1/Ramp2",9,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00716341","GO:0071634","regulation of transforming growth factor beta production","4/278","34/23174",0.000707929789930176,0.0068707740255352,0.00449142532173001,"Thbs1/Cd34/Lrrc32/Cd200",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0097366","GO:0097366","response to bronchodilator","4/278","34/23174",0.000707929789930176,0.0068707740255352,0.00449142532173001,"Thbs1/Bcar1/Nr4a2/Aqp1",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0051492","GO:0051492","regulation of stress fiber assembly","6/278","89/23174",0.000713563653256507,0.00690835329486115,0.00451599089195476,"Rapgef3/S1pr1/Kank3/Rhoc/S100a10/Rgcc",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00326805","GO:0032680","regulation of tumor necrosis factor production","8/278","160/23174",0.000719418875534084,0.0069375001700012,0.0045350442056814,"Zfp36/Thbs1/H2-T23/Cd34/Arid5a/Tnfrsf1a/Zbtb20/Hspb1",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00511536","GO:0051153","regulation of striated muscle cell differentiation","7/278","123/23174",0.000720953629982338,0.0069375001700012,0.0045350442056814,"Notch1/Sik1/Tgfb1/Efnb2/Ehd2/Akap13/Mef2c",7,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00525482","GO:0052548","regulation of endopeptidase activity","12/278","332/23174",0.000721882190604563,0.0069375001700012,0.0045350442056814,"Nr4a1/Thbs1/Stat3/Ddx3x/Timp3/Casp4/Hspa1b/Serpinh1/Sox7/Efna1/Klf4/Aqp1",12,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00511474","GO:0051147","regulation of muscle cell differentiation","8/278","161/23174",0.000749326584635904,0.00716612082526191,0.00468449353937979,"Notch1/Sik1/Camk1/Tgfb1/Efnb2/Ehd2/Akap13/Mef2c",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:20012364","GO:2001236","regulation of extrinsic apoptotic signaling pathway","8/278","161/23174",0.000749326584635904,0.00716612082526191,0.00468449353937979,"Lmna/Thbs1/Atf3/Mcl1/Timp3/Icam1/Sgms1/Skil",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00149021","GO:0014902","myotube differentiation","7/278","124/23174",0.000756399116139041,0.00721615799119509,0.00471720283723541,"Notch1/Sik1/Ehd2/Cav2/Tanc1/Rcan1/Myh9",7,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization","5/278","60/23174",0.000763761124282073,0.00726870720463594,0.00475155426067156,"Myadm/Cfl1/Kank3/Pecam1/Sptan1",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00713564","GO:0071356","cellular response to tumor necrosis factor","8/278","162/23174",0.000780226893248749,0.00738954021359504,0.0048305428046293,"Zfp36/Nfkbia/Cfl1/Irf1/Casp4/Nr1d1/Tnfrsf1a/Plvap",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:19035555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","8/278","162/23174",0.000780226893248749,0.00738954021359504,0.0048305428046293,"Zfp36/Thbs1/H2-T23/Cd34/Arid5a/Tnfrsf1a/Zbtb20/Hspb1",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0035909","GO:0035909","aorta morphogenesis","4/278","35/23174",0.000791799092072591,0.00746308711542459,0.00487862041800799,"Adamts9/Notch1/Efnb2/Acvrl1",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00380847","GO:0038084","vascular endothelial growth factor signaling pathway","4/278","35/23174",0.000791799092072591,0.00746308711542459,0.00487862041800799,"Prkd2/Tcf4/Hspb1/Ptp4a3",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00149098","GO:0014909","smooth muscle cell migration","6/278","91/23174",0.000802372030798099,0.00752655677693623,0.00492011053889038,"Adamts1/Rapgef3/Mef2c/Egr1/Plat/Igfbp3",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00609981","GO:0060998","regulation of dendritic spine development","6/278","91/23174",0.000802372030798099,0.00752655677693623,0.00492011053889038,"Shank3/Cfl1/Camk1/Grn/Efna1/Mef2c",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00092668","GO:0009266","response to temperature stimulus","8/278","163/23174",0.000812143772686875,0.00758194222072675,0.00495631600624697,"Cd34/Hspa1a/Pde4b/Ier5/Tcim/Hspa1b/Bag3/Rbm3",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00326405","GO:0032640","tumor necrosis factor production","8/278","163/23174",0.000812143772686875,0.00758194222072675,0.00495631600624697,"Zfp36/Thbs1/H2-T23/Cd34/Arid5a/Tnfrsf1a/Zbtb20/Hspb1",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00108126","GO:0010812","negative regulation of cell-substrate adhesion","5/278","61/23174",0.00082390338323561,0.00765527290442376,0.00500425227782168,"Thbs1/Notch1/Bcar1/Adam15/Acvrl1",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0051926","GO:0051926","negative regulation of calcium ion transport","5/278","61/23174",0.00082390338323561,0.00765527290442376,0.00500425227782168,"Nos3/Icam1/Stc1/Tgfb1/Gem",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00353031","GO:0035303","regulation of dephosphorylation","8/278","164/23174",0.000845101518122529,0.00783367151905068,0.00512087146106348,"Ppp1r15a/Tgfb1/Ppp1r2/Gnai2/Rcan1/Itga1/Swap70/Mef2c",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0001886","GO:0001886","endothelial cell morphogenesis","3/278","16/23174",0.000851860134923228,0.0078407126503145,0.00512547424892034,"Clic4/Pecam1/Stc1",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00714982","GO:0071498","cellular response to fluid shear stress","3/278","16/23174",0.000851860134923228,0.0078407126503145,0.00512547424892034,"Klf2/Mef2c/Klf4",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:19049963","GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","3/278","16/23174",0.000851860134923228,0.0078407126503145,0.00512547424892034,"Icam1/Ets1/Nfat5",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00457461","GO:0045746","negative regulation of Notch signaling pathway","4/278","36/23174",0.000882444898087355,0.00806542294965156,0.00527236738275723,"Nfkbia/Egfl7/Tcim/Jag2",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00713201","GO:0071320","cellular response to cAMP","4/278","36/23174",0.000882444898087355,0.00806542294965156,0.00527236738275723,"Rapgef3/Rap1b/Rapgef1/Aqp1",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00716041","GO:0071604","transforming growth factor beta production","4/278","36/23174",0.000882444898087355,0.00806542294965156,0.00527236738275723,"Thbs1/Cd34/Lrrc32/Cd200",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00480081","GO:0048008","platelet-derived growth factor receptor signaling pathway","5/278","62/23174",0.000887505928521828,0.00809281568775369,0.00529027401701506,"Bcr/Csrnp1/Bcar1/Rapgef1/Plat",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:19028061","GO:1902806","regulation of cell cycle G1/S phase transition","7/278","128/23174",0.000912197030562866,0.00829798325514729,0.00542439206600992,"Adamts1/Plcb1/Cdkn1a/Ddx3x/Tcim/Klf4/Rgcc",7,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00717065","GO:0071706","tumor necrosis factor superfamily cytokine production","8/278","166/23174",0.000914238399955018,0.00829798325514729,0.00542439206600992,"Zfp36/Thbs1/H2-T23/Cd34/Arid5a/Tnfrsf1a/Zbtb20/Hspb1",8,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00420931","GO:0042093","T-helper cell differentiation","5/278","63/23174",0.000954691767920902,0.00862522217054806,0.00563830816125976,"Nfkbiz/Stat3/Irf1/Tgfb1/Gadd45g",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00456612","GO:0045661","regulation of myoblast differentiation","5/278","63/23174",0.000954691767920902,0.00862522217054806,0.00563830816125976,"Plcb1/Notch1/Tgfb1/Mef2c/Igfbp3",5,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:190370813","GO:1903708","positive regulation of hemopoiesis","9/278","208/23174",0.000957589056188507,0.00863150963060951,0.00564241827421419,"Fos/Nfkbiz/Stat3/Irf1/Egr3/Itpkb/Ets1/Tgfb1/Gnas",9,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0045601","GO:0045601","regulation of endothelial cell differentiation","4/278","37/23174",0.000980160220794041,0.00881469776544366,0.00576216836705333,"Apold1/Notch1/Tnfrsf1a/Acvrl1",4,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:005121610","GO:0051216","cartilage development","9/278","209/23174",0.000990406800805599,0.00888646468182782,0.00580908240385797,"Thbs1/Arid5a/Hspg2/Stc1/Serpinh1/Tgfb1/Gnas/Vwa1/Mef2c",9,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00327607","GO:0032760","positive regulation of tumor necrosis factor production","6/278","95/23174",0.00100538807198669,0.00897978731266476,0.00587008741227096,"Thbs1/H2-T23/Arid5a/Tnfrsf1a/Zbtb20/Hspb1",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:0046888","GO:0046888","negative regulation of hormone secretion","6/278","95/23174",0.00100538807198669,0.00897978731266476,0.00587008741227096,"Midn/Pim3/Inhbb/Klf7/Anxa5/Igfbp3",6,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00068144","GO:0006814","sodium ion transport","9/278","210/23174",0.00102413101451874,0.00905702550103281,0.00592057801984319,"Per1/Plcb1/Sik1/Slc38a2/Nos3/Tgfb1/Gnas/Sgk1/Fxyd5",9,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00109341","GO:0010934","macrophage cytokine production","3/278","17/23174",0.0010252626386913,0.00905702550103281,0.00592057801984319,"Tgfb1/Rtn4/Sema7a",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00716361","GO:0071636","positive regulation of transforming growth factor beta production","3/278","17/23174",0.0010252626386913,0.00905702550103281,0.00592057801984319,"Thbs1/Cd34/Cd200",3,"Stomach","Stomach_Endothelial","Endothelial","down"
"GO:00022941","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","5/278","64/23174",0.00102558513707181,0.00905702550103281,0.00592057801984319,"Nfkbiz/Stat3/Irf1/Tgfb1/Gadd45g",5,"Stomach","Stomach_Endothelial","Endothelial","down"
