"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:00706616","GO:0070661","leukocyte proliferation","8/73","329/23174",9.13806481644e-06,0.000356623847696207,0.000273318174456167,"Ccl5/Satb1/Il7r/Lef1/Rps6/Ccr7/Rps3/Cd3e",8,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:003049010","GO:0030490","maturation of SSU-rRNA","4/73","42/23174",9.26295708301836e-06,0.000356623847696207,0.000273318174456167,"Rps16/Rps8/Rps21/Rps28",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00716221","GO:0071622","regulation of granulocyte chemotaxis","4/73","50/23174",1.86995988560544e-05,0.000677585464431147,0.000519304649346154,"Ccl5/Ccr7/Sell/Thbs1",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:20000596","GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","4/73","50/23174",1.86995988560544e-05,0.000677585464431147,0.000519304649346154,"Rps7/Rpl23/Rpl5/Rpl11",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00107591","GO:0010759","positive regulation of macrophage chemotaxis","3/73","21/23174",3.82916457625132e-05,0.00134273977640054,0.00102908200566583,"Ccl5/Ccr7/Thbs1",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00313964","GO:0031396","regulation of protein ubiquitination","6/73","199/23174",3.92359025571587e-05,0.00134273977640054,0.00102908200566583,"Rps7/Rpl23/Rps2/Rpl5/Rps3/Rpl11",6,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00420984","GO:0042098","T cell proliferation","6/73","205/23174",4.63040353881887e-05,0.00154179923238509,0.00118164209795748,"Ccl5/Satb1/Rps6/Ccr7/Rps3/Cd3e",6,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:19017987","GO:1901798","positive regulation of signal transduction by p53 class mediator","3/73","25/23174",6.56218986311125e-05,0.00212753102930344,0.00163054966958748,"Rps7/Rpl23/Rpl11",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:19017967","GO:1901796","regulation of signal transduction by p53 class mediator","4/73","70/23174",7.09929762958746e-05,0.00218658366991294,0.0016758078878263,"Rps7/Rpl23/Rpl5/Rpl11",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:19030513","GO:1903051","negative regulation of proteolysis involved in cellular protein catabolic process","4/73","70/23174",7.09929762958746e-05,0.00218658366991294,0.0016758078878263,"Rps7/Rpl23/Rpl5/Rpl11",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:19055233","GO:1905523","positive regulation of macrophage migration","3/73","26/23174",7.40136356268442e-05,0.00222401949005542,0.00170449887438458,"Ccl5/Ccr7/Thbs1",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:000641712","GO:0006417","regulation of translation","7/73","329/23174",7.96250169283475e-05,0.00233566716323153,0.0017900661700433,"Rplp1/Rps3a1/Rpl5/Rps3/Rpl10/Rpl22/Thbs1",7,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00450612","GO:0045061","thymic T cell selection","3/73","27/23174",8.3077192532543e-05,0.00238025816744402,0.00182424092293001,"Ccr7/Cd3d/Cd3e",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:19033203","GO:1903320","regulation of protein modification by small protein conjugation or removal","6/73","229/23174",8.54521633429588e-05,0.00239266057360285,0.00183374618465632,"Rps7/Rpl23/Rps2/Rpl5/Rps3/Rpl11",6,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00224099","GO:0022409","positive regulation of cell-cell adhesion","6/73","242/23174",0.000115664392845787,0.00316663404413355,0.00242692304988704,"Ccl5/Il7r/Lef1/Ccr7/Rps3/Cd3e",6,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00004627","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","3/73","31/23174",0.00012651936993492,0.00331642263318769,0.00254172172075304,"Rps16/Rps8/Rps21",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00107581","GO:0010758","regulation of macrophage chemotaxis","3/73","31/23174",0.00012651936993492,0.00331642263318769,0.00254172172075304,"Ccl5/Ccr7/Thbs1",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:19033633","GO:1903363","negative regulation of cellular protein catabolic process","4/73","82/23174",0.000131621986215684,0.00337829764620256,0.00258914301832168,"Rps7/Rpl23/Rpl5/Rpl11",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00026905","GO:0002690","positive regulation of leukocyte chemotaxis","4/73","87/23174",0.000165529884356578,0.0041618942352511,0.00318969508631258,"Ccl5/Ccr7/Sell/Thbs1",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:003424811","GO:0034248","regulation of cellular amide metabolic process","7/73","375/23174",0.000178884367138181,0.00440771080628478,0.00337809004890417,"Rplp1/Rps3a1/Rpl5/Rps3/Rpl10/Rpl22/Thbs1",7,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00326332","GO:0032633","interleukin-4 production","3/73","37/23174",0.000215754050815561,0.00521194099225041,0.00399445580147695,"Lef1/Cd3e/Itk",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00421023","GO:0042102","positive regulation of T cell proliferation","4/73","98/23174",0.000261712869261496,0.00620058182558007,0.00475215473132717,"Ccl5/Ccr7/Rps3/Cd3e",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:0048821","GO:0048821","erythrocyte development","3/73","40/23174",0.000272490766728282,0.00633412499262723,0.00485450283525857,"Rps6/Hba-a1/Hba-a2",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:19055214","GO:1905521","regulation of macrophage migration","3/73","41/23174",0.000293339979635128,0.00669249731315699,0.00512916104742124,"Ccl5/Ccr7/Thbs1",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00457859","GO:0045785","positive regulation of cell adhesion","7/73","410/23174",0.00030767288021074,0.006873093982501,0.00526757117421685,"Ccl5/Il7r/Lef1/Ccr7/Rps3/Cd3e/Thbs1",7,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00508705","GO:0050870","positive regulation of T cell activation","5/73","187/23174",0.000312413362840954,0.006873093982501,0.00526757117421685,"Ccl5/Il7r/Ccr7/Rps3/Cd3e",5,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00482462","GO:0048246","macrophage chemotaxis","3/73","43/23174",0.000338067307727005,0.00730699865122228,0.00560011772910662,"Ccl5/Ccr7/Thbs1",3,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00026887","GO:0002688","regulation of leukocyte chemotaxis","4/73","111/23174",0.000420747894640068,0.00893726562407869,0.00684956191455792,"Ccl5/Ccr7/Sell/Thbs1",4,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:19030397","GO:1903039","positive regulation of leukocyte cell-cell adhesion","5/73","203/23174",0.000454952501976315,0.0095000251260139,0.00728086341253799,"Ccl5/Il7r/Ccr7/Rps3/Cd3e",5,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:00488726","GO:0048872","homeostasis of number of cells","6/73","315/23174",0.00047665913665268,0.00978740093926836,0.00750110957153428,"Rps24/Il7r/Rps6/Ccr7/Hba-a1/Hba-a2",6,"Lung","Lung_Macrophage_1","Macrophage_1","down"
"GO:004211011","GO:0042110","T cell activation","21/109","491/23174",1.25417060413805e-14,2.39044917148712e-11,1.84957159620779e-11,"Gsn/Satb1/Ccl5/Cyld/Rac2/Il7r/Itpkb/Lef1/Tcf7/Itk/Fyn/Irf1/Ccr7/Cd3d/Cd3e/Il2rg/Cd3g/Thy1/Cblb/Rps6/Cd28",21,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:000218124","GO:0002181","cytoplasmic translation","11/109","92/23174",5.81849051651623e-13,5.54502146223996e-10,4.29037116507328e-10,"Rpl30/Rpl18a/Rps21/Rpsa/Rpl19/Rps29/Rps26/Rpl17/Rpl9/Rpl18/Rpl10a",11,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00302176","GO:0030217","T cell differentiation","15/109","269/23174",2.42851431204172e-12,1.54291609291717e-09,1.19380650918261e-09,"Satb1/Cyld/Il7r/Itpkb/Lef1/Tcf7/Itk/Irf1/Ccr7/Cd3d/Cd3e/Il2rg/Cd3g/Rps6/Cd28",15,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:002240910","GO:0022409","positive regulation of cell-cell adhesion","14/109","242/23174",8.37325522850293e-12,3.98985611638165e-09,3.08708699345595e-09,"Ets1/Ccl5/Cyld/Il7r/Itpkb/Lef1/Itga4/Irf1/Ccr7/Cd3e/Il2rg/Thy1/Cd28/Skap1",14,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:19030398","GO:1903039","positive regulation of leukocyte cell-cell adhesion","13/109","203/23174",1.36008266586454e-11,5.18463512227564e-09,4.01152803131837e-09,"Ets1/Ccl5/Cyld/Il7r/Itpkb/Itga4/Irf1/Ccr7/Cd3e/Il2rg/Thy1/Cd28/Skap1",13,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:004227426","GO:0042274","ribosomal small subunit biogenesis","9/109","65/23174",2.06639801238073e-11,6.56425768599612e-09,5.07898879885158e-09,"Rps24/Rps16/Rps27/Rps7/Rps21/Rpsa/Rps19/Rps10/Rps6",9,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00071599","GO:0007159","leukocyte cell-cell adhesion","15/109","319/23174",2.75450462620757e-11,7.50012259650233e-09,5.80309922002528e-09,"Ets1/Ccl5/Cyld/Rac2/Il7r/Itpkb/Itga4/Irf1/Ccr7/Cd3e/Il2rg/Thy1/Cblb/Cd28/Skap1",15,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:19030378","GO:1903037","regulation of leukocyte cell-cell adhesion","14/109","287/23174",8.14635080771663e-11,1.94086807993849e-08,1.50171545810671e-08,"Ets1/Ccl5/Cyld/Il7r/Itpkb/Itga4/Irf1/Ccr7/Cd3e/Il2rg/Thy1/Cblb/Cd28/Skap1",14,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466314","GO:0046631","alpha-beta T cell activation","11/109","157/23174",2.10215482340618e-10,4.45189677045798e-08,3.44458351765153e-08,"Satb1/Itpkb/Lef1/Tcf7/Itk/Irf1/Ccr7/Cd3e/Il2rg/Cblb/Cd28",11,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00330773","GO:0033077","T cell differentiation in thymus","9/109","88/23174",3.37704818777334e-10,6.43665384589598e-08,4.98025738007415e-08,"Il7r/Itpkb/Ccr7/Cd3d/Cd3e/Il2rg/Cd3g/Rps6/Cd28",9,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00508522","GO:0050852","T cell receptor signaling pathway","10/109","126/23174",4.25551977866797e-10,7.37365518012832e-08,5.70524709082663e-08,"Cyld/Elf1/Itk/Fyn/Ccr7/Cd3e/Thy1/Cblb/Cd28/Skap1",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00224079","GO:0022407","regulation of cell-cell adhesion","15/109","394/23174",5.228637930376e-10,7.93799036312313e-08,6.14189236137158e-08,"Ets1/Ccl5/Cyld/Il7r/Itpkb/Lef1/Itga4/Irf1/Ccr7/Cd3e/Il2rg/Thy1/Cblb/Cd28/Skap1",15,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00300987","GO:0030098","lymphocyte differentiation","15/109","395/23174",5.41415921933897e-10,7.93799036312313e-08,6.14189236137158e-08,"Satb1/Cyld/Il7r/Itpkb/Lef1/Tcf7/Itk/Irf1/Ccr7/Cd3d/Cd3e/Il2rg/Cd3g/Rps6/Cd28",15,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:004225423","GO:0042254","ribosome biogenesis","13/109","283/23174",8.38827106282809e-10,1.14200318898217e-07,8.83606598422719e-08,"Rps24/Rpl12/Rps16/Rps27/Rps7/Rps21/Rpsa/Rps19/Rps10/Rpl3/Rpl5/Rpl10a/Rps6",13,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:004578510","GO:0045785","positive regulation of cell adhesion","15/109","410/23174",9.02797042782652e-10,1.14715410902916e-07,8.87592039956839e-08,"Ets1/Ccl5/Cyld/Il7r/Itpkb/Map4k4/Lef1/Itga4/Irf1/Ccr7/Cd3e/Il2rg/Thy1/Cd28/Skap1",15,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00508637","GO:0050863","regulation of T cell activation","13/109","304/23174",1.99967899303989e-09,2.38211760045877e-07,1.84312517713743e-07,"Gsn/Ccl5/Cyld/Rac2/Il7r/Itpkb/Irf1/Ccr7/Cd3e/Il2rg/Thy1/Cblb/Cd28",13,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00450613","GO:0045061","thymic T cell selection","6/109","27/23174",2.57358418285566e-09,2.88544203089581e-07,2.23256435924506e-07,"Itpkb/Ccr7/Cd3d/Cd3e/Cd3g/Cd28",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00450582","GO:0045058","T cell selection","7/109","55/23174",7.06169239760379e-09,7.4775476165738e-07,5.78563219242276e-07,"Cyld/Itpkb/Ccr7/Cd3d/Cd3e/Cd3g/Cd28",7,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:002261319","GO:0022613","ribonucleoprotein complex biogenesis","14/109","427/23174",1.37407675376437e-08,1.3784159435131e-06,1.06652716455617e-06,"Rps24/Rpl12/Rps16/Rps27/Rps7/Rps21/Rpsa/Rps19/Rps10/Rpl3/Rpl5/Rpl10a/Psip1/Rps6",14,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00508706","GO:0050870","positive regulation of T cell activation","10/109","187/23174",1.96463786593794e-08,1.87229988623886e-06,1.44866192114687e-06,"Ccl5/Cyld/Il7r/Itpkb/Irf1/Ccr7/Cd3e/Il2rg/Thy1/Cd28",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466517","GO:0046651","lymphocyte proliferation","12/109","307/23174",2.34967217735217e-08,2.13260722382536e-06,1.65007053657664e-06,"Satb1/Ccl5/Rac2/Il7r/Lef1/Fyn/Irf1/Ccr7/Cd3e/Cblb/Rps6/Cd28",12,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00329437","GO:0032943","mononuclear cell proliferation","12/109","309/23174",2.52399924968354e-08,2.18670116813492e-06,1.69192485588834e-06,"Satb1/Ccl5/Rac2/Il7r/Lef1/Fyn/Irf1/Ccr7/Cd3e/Cblb/Rps6/Cd28",12,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:004225523","GO:0042255","ribosome assembly","7/109","71/23174",4.35109403680827e-08,3.60573271050285e-06,2.78987768675899e-06,"Rpl12/Rps27/Rpsa/Rps19/Rps10/Rpl3/Rpl5",7,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00420985","GO:0042098","T cell proliferation","10/109","205/23174",4.69277621982149e-08,3.72684644790823e-06,2.88358749296926e-06,"Satb1/Ccl5/Rac2/Fyn/Irf1/Ccr7/Cd3e/Cblb/Rps6/Cd28",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00706617","GO:0070661","leukocyte proliferation","12/109","329/23174",5.02251433601441e-08,3.82916492977739e-06,2.96275477252892e-06,"Satb1/Ccl5/Rac2/Il7r/Lef1/Fyn/Irf1/Ccr7/Cd3e/Cblb/Rps6/Cd28",12,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466324","GO:0046632","alpha-beta T cell differentiation","8/109","112/23174",5.85571855569478e-08,4.29269214121317e-06,3.3214014965702e-06,"Satb1/Itpkb/Lef1/Tcf7/Itk/Irf1/Ccr7/Il2rg",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00508512","GO:0050851","antigen receptor-mediated signaling pathway","11/109","295/23174",1.50000050224429e-07,1.05888924343615e-05,8.19298519939277e-06,"Cyld/Elf1/Itk/Fyn/Ccr7/Klhl6/Cd3e/Thy1/Cblb/Cd28/Skap1",11,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00488727","GO:0048872","homeostasis of number of cells","11/109","315/23174",2.88985934924359e-07,1.9671685427351e-05,1.52206501815424e-05,"Rps24/Hba-a1/Ets1/Hba-a2/Cyld/Kmt2a/Il7r/Itpkb/Rps19/Ccr7/Rps6",11,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00024292","GO:0002429","immune response-activating cell surface receptor signaling pathway","11/109","326/23174",4.0630319595684e-07,2.67039272928875e-05,2.06617342118161e-05,"Cyld/Elf1/Itk/Fyn/Ccr7/Klhl6/Cd3e/Thy1/Cblb/Cd28/Skap1",11,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00027682","GO:0002768","immune response-regulating cell surface receptor signaling pathway","11/109","338/23174",5.80608872566593e-07,3.68880170370642e-05,2.85415098409052e-05,"Cyld/Elf1/Itk/Fyn/Ccr7/Klhl6/Cd3e/Thy1/Cblb/Cd28/Skap1",11,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466343","GO:0046634","regulation of alpha-beta T cell activation","7/109","104/23174",6.12065165442139e-07,3.71875149044454e-05,2.87732414983863e-05,"Itpkb/Irf1/Ccr7/Cd3e/Il2rg/Cblb/Cd28",7,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:19037085","GO:1903708","positive regulation of hemopoiesis","9/109","208/23174",6.24344426517447e-07,3.71875149044454e-05,2.87732414983863e-05,"Ets1/Ccl5/Cyld/Il7r/Itpkb/Lef1/Irf1/Ccr7/Il2rg",9,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00336312","GO:0033631","cell-cell adhesion mediated by integrin","4/109","16/23174",8.06870295223472e-07,4.5232199491057e-05,3.49976867990119e-05,"Ccl5/Itga4/Cd3e/Skap1",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00450592","GO:0045059","positive thymic T cell selection","4/109","16/23174",8.06870295223472e-07,4.5232199491057e-05,3.49976867990119e-05,"Itpkb/Cd3d/Cd3e/Cd3g",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466352","GO:0046635","positive regulation of alpha-beta T cell activation","6/109","69/23174",8.88085233298857e-07,4.83625844190749e-05,3.74197717850135e-05,"Itpkb/Irf1/Ccr7/Cd3e/Il2rg/Cd28",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00433681","GO:0043368","positive T cell selection","5/109","38/23174",9.30928603005347e-07,4.92874977035609e-05,3.81354085617103e-05,"Cyld/Itpkb/Cd3d/Cd3e/Cd3g",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:19021077","GO:1902107","positive regulation of leukocyte differentiation","8/109","168/23174",1.31712330958643e-06,6.78496494073443e-05,5.24975748714251e-05,"Ccl5/Cyld/Il7r/Itpkb/Lef1/Irf1/Ccr7/Il2rg",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00508562","GO:0050856","regulation of T cell receptor signaling pathway","5/109","41/23174",1.37437292382789e-06,6.89356524425253e-05,5.33378522516032e-05,"Cyld/Elf1/Ccr7/Thy1/Cblb",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00027574","GO:0002757","immune response-activating signal transduction","12/109","450/23174",1.42036561880251e-06,6.94158171650664e-05,5.37093719822489e-05,"Cyld/Elf1/Itk/Fyn/Irf1/Ccr7/Klhl6/Cd3e/Thy1/Cblb/Cd28/Skap1",12,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00027644","GO:0002764","immune response-regulating signaling pathway","12/109","463/23174",1.90827138378636e-06,9.09291314374201e-05,7.03549528601235e-05,"Cyld/Elf1/Itk/Fyn/Irf1/Ccr7/Klhl6/Cd3e/Thy1/Cblb/Cd28/Skap1",12,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00181083","GO:0018108","peptidyl-tyrosine phosphorylation","10/109","316/23174",2.49614945965364e-06,0.000116040509026825,8.97844773549358e-05,"Ccl5/Jak1/Rictor/Itk/Fyn/Irf1/Clk1/Cd3e/Thy1/Cblb",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:000002825","GO:0000028","ribosomal small subunit assembly","4/109","21/23174",2.6056896103163e-06,0.000118248676125306,9.14930111291514e-05,"Rps27/Rpsa/Rps19/Rps10",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00182123","GO:0018212","peptidyl-tyrosine modification","10/109","319/23174",2.71533064121654e-06,0.000120358609352529,9.31255380255662e-05,"Ccl5/Jak1/Rictor/Itk/Fyn/Irf1/Clk1/Cd3e/Thy1/Cblb",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:000636417","GO:0006364","rRNA processing","8/109","187/23174",2.93416564119671e-06,0.000127102720730021,9.83436857252773e-05,"Rps24/Rps16/Rps7/Rps21/Rps19/Rpl5/Rpl10a/Rps6",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00455822","GO:0045582","positive regulation of T cell differentiation","6/109","95/23174",5.83210339672072e-06,0.000247021979425549,0.000191129283246918,"Cyld/Il7r/Itpkb/Irf1/Ccr7/Il2rg",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00455801","GO:0045580","regulation of T cell differentiation","7/109","150/23174",7.09928337450088e-06,0.000293340469108353,0.000226967469608882,"Cyld/Il7r/Itpkb/Irf1/Ccr7/Il2rg/Cd28",7,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00508542","GO:0050854","regulation of antigen receptor-mediated signaling pathway","5/109","57/23174",7.23347431694259e-06,0.000293340469108353,0.000226967469608882,"Cyld/Elf1/Ccr7/Thy1/Cblb",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:001607217","GO:0016072","rRNA metabolic process","8/109","218/23174",9.07296241288444e-06,0.00036027221581162,0.000278754832027436,"Rps24/Rps16/Rps7/Rps21/Rps19/Rpl5/Rpl10a/Rps6",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:002261817","GO:0022618","ribonucleoprotein complex assembly","8/109","222/23174",1.03567646738912e-05,0.000402857009559932,0.000311704131216361,"Rpl12/Rps27/Rpsa/Rps19/Rps10/Rpl3/Rpl5/Psip1",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:19021056","GO:1902105","regulation of leukocyte differentiation","9/109","294/23174",1.05983342584655e-05,0.000404008501932703,0.000312595079918108,"Ccl5/Cyld/Il7r/Itpkb/Lef1/Irf1/Ccr7/Il2rg/Cd28",9,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00456212","GO:0045621","positive regulation of lymphocyte differentiation","6/109","108/23174",1.22216488438156e-05,0.000456754170515931,0.000353406192573491,"Cyld/Il7r/Itpkb/Irf1/Ccr7/Il2rg",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:007182617","GO:0071826","ribonucleoprotein complex subunit organization","8/109","235/23174",1.56382261626136e-05,0.000573201135883493,0.000443505158984245,"Rpl12/Rps27/Rpsa/Rps19/Rps10/Rpl3/Rpl5/Psip1",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00421294","GO:0042129","regulation of T cell proliferation","7/109","170/23174",1.60577132332359e-05,0.000577471724953728,0.000446809458585173,"Ccl5/Rac2/Irf1/Ccr7/Cd3e/Cblb/Cd28",7,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00512513","GO:0051251","positive regulation of lymphocyte activation","10/109","394/23174",1.72118003849606e-05,0.000607512806180275,0.000470053261975239,"Ccl5/Cyld/Il7r/Itpkb/Irf1/Ccr7/Cd3e/Il2rg/Thy1/Cd28",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00022627","GO:0002262","myeloid cell homeostasis","7/109","176/23174",2.00906355929885e-05,0.000696231844367929,0.000538698190732572,"Rps24/Hba-a1/Ets1/Hba-a2/Itpkb/Rps19/Rps6",7,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00336321","GO:0033632","regulation of cell-cell adhesion mediated by integrin","3/109","12/23174",2.15916963569461e-05,0.000734888808148916,0.000568608394663186,"Ccl5/Cd3e/Skap1",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:190370610","GO:1903706","regulation of hemopoiesis","10/109","406/23174",2.22488536431338e-05,0.000743970439365142,0.000575635160739253,"Ets1/Ccl5/Cyld/Il7r/Itpkb/Lef1/Irf1/Ccr7/Il2rg/Cd28",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00456192","GO:0045619","regulation of lymphocyte differentiation","7/109","182/23174",2.49255759609173e-05,0.000819105996232901,0.000633770089314793,"Cyld/Il7r/Itpkb/Irf1/Ccr7/Il2rg/Cd28",7,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00326333","GO:0032633","interleukin-4 production","4/109","37/23174",2.71352440761804e-05,0.000861996253486664,0.000666955735977697,"Lef1/Itk/Cd3e/Cd28",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466402","GO:0046640","regulation of alpha-beta T cell proliferation","4/109","37/23174",2.71352440761804e-05,0.000861996253486664,0.000666955735977697,"Irf1/Cd3e/Cblb/Cd28",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00026974","GO:0002697","regulation of immune effector process","10/109","420/23174",2.96810912696328e-05,0.000927412458359348,0.000717570472282237,"Ccl5/Rac2/Il7r/Rps19/H2-K1/Irf1/Ccr7/Cd37/H2-Q4/Cd28",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00026993","GO:0002699","positive regulation of immune effector process","8/109","259/23174",3.13766135897379e-05,0.000964577830678071,0.000746326581311083,"Rac2/Rps19/H2-K1/Irf1/Ccr7/Cd37/H2-Q4/Cd28",8,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00450601","GO:0045060","negative thymic T cell selection","3/109","14/23174",3.54801763072163e-05,0.00107341612764372,0.000830538462930829,"Ccr7/Cd3e/Cd28",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00466332","GO:0046633","alpha-beta T cell proliferation","4/109","40/23174",3.71432127949579e-05,0.00110617130604984,0.000855882255357501,"Irf1/Cd3e/Cblb/Cd28",4,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00718874","GO:0071887","leukocyte apoptotic process","6/109","132/23174",3.817349641108e-05,0.0011193643716849,0.000866090177682965,"Ccl5/Il7r/Itpkb/Ccr7/Cd3g/Rps6",6,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00433672","GO:0043367","CD4-positive, alpha-beta T cell differentiation","5/109","81/23174",4.04724803391488e-05,0.00116879617464269,0.000904337240113995,"Satb1/Lef1/Irf1/Ccr7/Il2rg",5,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00433831","GO:0043383","negative T cell selection","3/109","15/23174",4.41983824385405e-05,0.001257345028774,0.000972850491695133,"Ccr7/Cd3e/Cd28",3,"Lung","Lung_Macrophage_2","Macrophage_2","down"
"GO:00026965","GO:0002696","positive regulation of leukocyte activation","10/109","448/23174",5.10907644888016e-05,0.00143204407523023,0.00110802106886704,"Ccl5/Cyld/Il7r/Itpkb/Irf1/Ccr7/Cd3e/Il2rg/Thy1/Cd28",10,"Lung","Lung_Macrophage_2","Macrophage_2","down"
