"","X","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","Cell_type","change"
"2191","GO:00066904","GO:0006690","icosanoid metabolic process","4/24","108/23174",4.41132753028125e-06,0.000265782483699445,0.000164070427442039,"Cyp2c69/Cyp2c40/Cyp2a4/Cyp2b9",4,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2192","GO:00068057","GO:0006805","xenobiotic metabolic process","4/24","112/23174",5.09830614422461e-06,0.00028354425709803,0.000175034963979857,"Cyp2c69/Cyp2c40/Cyp2a4/Cyp2b9",4,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2193","GO:190156851","GO:1901568","fatty acid derivative metabolic process","4/24","131/23174",9.49238735024093e-06,0.000490214003873156,0.000302614453872342,"Cyp2c69/Cyp2c40/Cyp2a4/Cyp2b9",4,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2194","GO:004273761","GO:0042737","drug catabolic process","4/24","152/23174",1.70668475766933e-05,0.000822622053196615,0.000507813570001259,"Cyp2c69/Cyp2c40/Cyp2a4/Cyp2b9",4,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2195","GO:00714667","GO:0071466","cellular response to xenobiotic stimulus","4/24","157/23174",1.93834196109619e-05,0.000875888273670341,0.000540695389147885,"Cyp2c69/Cyp2c40/Cyp2a4/Cyp2b9",4,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2196","GO:00096121","GO:0009612","response to mechanical stimulus","4/24","174/23174",2.90113628065416e-05,0.00123383619465468,0.000761660546747594,"Fos/Jund/Jun/Col1a1",4,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2197","GO:00066317","GO:0006631","fatty acid metabolic process","5/24","373/23174",3.47431531459972e-05,0.00139551665136422,0.000861467656953381,"Cyp2c69/Cyp4a10/Cyp2c40/Cyp2a4/Cyp2b9",5,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2198","GO:00712945","GO:0071294","cellular response to zinc ion","2/24","12/23174",6.74140783358989e-05,0.00245411021844696,0.00151494901742959,"Mt1/Mt2",2,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2199","GO:00712772","GO:0071277","cellular response to calcium ion","3/24","77/23174",6.78868663470805e-05,0.00245411021844696,0.00151494901742959,"Fos/Jund/Jun",3,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2200","GO:00094107","GO:0009410","response to xenobiotic stimulus","4/24","231/23174",8.73848597189952e-05,0.00300853588461112,0.0018572020311205,"Cyp2c69/Cyp2c40/Cyp2a4/Cyp2b9",4,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2201","GO:00712804","GO:0071280","cellular response to copper ion","2/24","15/23174",0.00010704625357793,0.0035179291516747,0.002171656053447,"Mt1/Mt2",2,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2202","GO:00469165","GO:0046916","cellular transition metal ion homeostasis","3/24","95/23174",0.000126894881942407,0.00398891302801567,0.00246239953975197,"Hamp2/Mt1/Mt2",3,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2203","GO:00485251","GO:0048525","negative regulation of viral process","3/24","97/23174",0.000134985241465435,0.00406643039914622,0.00251025185883089,"Gsn/Jun/Zfp36",3,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2204","GO:0035994","GO:0035994","response to muscle stretch","2/24","19/23174",0.00017389181545303,0.00502895130290162,0.00310442651587725,"Fos/Jun",2,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2205","GO:00328972","GO:0032897","negative regulation of viral transcription","2/24","22/23174",0.000234461095905171,0.00627834712368292,0.00387569218962155,"Jun/Zfp36",2,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2206","GO:003563431","GO:0035634","response to stilbenoid","2/24","22/23174",0.000234461095905171,0.00627834712368292,0.00387569218962155,"Cyp2a4/Cyp2b9",2,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2207","GO:00068823","GO:0006882","cellular zinc ion homeostasis","2/24","24/23174",0.000279781167013655,0.00686664002673867,0.0042388518182095,"Mt1/Mt2",2,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2208","GO:00550765","GO:0055076","transition metal ion homeostasis","3/24","126/23174",0.000292192324682814,0.00686664002673867,0.0042388518182095,"Hamp2/Mt1/Mt2",3,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2209","GO:00515922","GO:0051592","response to calcium ion","3/24","127/23174",0.000299058366814705,0.00686664002673867,0.0042388518182095,"Fos/Jund/Jun",3,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2210","GO:00466884","GO:0046688","response to copper ion","2/24","25/23174",0.000303917677532002,0.00686664002673867,0.0042388518182095,"Mt1/Mt2",2,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2211","GO:00550693","GO:0055069","zinc ion homeostasis","2/24","25/23174",0.000303917677532002,0.00686664002673867,0.0042388518182095,"Mt1/Mt2",2,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2212","GO:00072634","GO:0007263","nitric oxide mediated signal transduction","2/24","26/23174",0.00032903598172251,0.00720887923592045,0.0044501198165979,"Mt1/Mt2",2,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2213","GO:00603431","GO:0060343","trabecula formation","2/24","27/23174",0.000355134190587987,0.00755182411162102,0.00466182343062868,"Adamts1/Col1a1",2,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2214","GO:00100433","GO:0010043","response to zinc ion","2/24","30/23174",0.000439289393959662,0.00907446376665245,0.00560176550492922,"Mt1/Mt2",2,"Liver","Liver_Mesenchyme","Mesenchyme","Negative"
"2215","GO:00469166","GO:0046916","cellular transition metal ion homeostasis","3/7","95/23174",2.30821446869484e-06,0.00010271870720108,2.46600774443958e-05,"Hamp2/Mt1/Mt2",3,"Liver","Liver_T_cell","T_cell","Negative"
"2216","GO:00712946","GO:0071294","cellular response to zinc ion","2/7","12/23174",5.15448328926677e-06,0.00010271870720108,2.46600774443958e-05,"Mt1/Mt2",2,"Liver","Liver_T_cell","T_cell","Negative"
"2217","GO:00550766","GO:0055076","transition metal ion homeostasis","3/7","126/23174",5.40624774742524e-06,0.00010271870720108,2.46600774443958e-05,"Hamp2/Mt1/Mt2",3,"Liver","Liver_T_cell","T_cell","Negative"
"2218","GO:00712805","GO:0071280","cellular response to copper ion","2/7","15/23174",8.19677538409424e-06,0.000116804049223343,2.80415999982171e-05,"Mt1/Mt2",2,"Liver","Liver_T_cell","T_cell","Negative"
"2219","GO:00712765","GO:0071276","cellular response to cadmium ion","2/7","23/23174",1.97276025497053e-05,0.000160428676558468,3.85147330611281e-05,"Mt1/Mt2",2,"Liver","Liver_T_cell","T_cell","Negative"
"2220","GO:00068824","GO:0006882","cellular zinc ion homeostasis","2/7","24/23174",2.15179241919594e-05,0.000160428676558468,3.85147330611281e-05,"Mt1/Mt2",2,"Liver","Liver_T_cell","T_cell","Negative"
"2221","GO:00466885","GO:0046688","response to copper ion","2/7","25/23174",2.33856824149649e-05,0.000160428676558468,3.85147330611281e-05,"Mt1/Mt2",2,"Liver","Liver_T_cell","T_cell","Negative"
"2222","GO:00550694","GO:0055069","zinc ion homeostasis","2/7","25/23174",2.33856824149649e-05,0.000160428676558468,3.85147330611281e-05,"Mt1/Mt2",2,"Liver","Liver_T_cell","T_cell","Negative"
"2223","GO:00072635","GO:0007263","nitric oxide mediated signal transduction","2/7","26/23174",2.53308436671266e-05,0.000160428676558468,3.85147330611281e-05,"Mt1/Mt2",2,"Liver","Liver_T_cell","T_cell","Negative"
"2224","GO:00100434","GO:0010043","response to zinc ion","2/7","30/23174",3.38848482400836e-05,0.000193143634968477,4.63687396969565e-05,"Mt1/Mt2",2,"Liver","Liver_T_cell","T_cell","Negative"
"2225","GO:00466865","GO:0046686","response to cadmium ion","2/7","35/23174",4.6314899543318e-05,0.000239995388542648,5.76166214414482e-05,"Mt1/Mt2",2,"Liver","Liver_T_cell","T_cell","Negative"
"2226","GO:00987544","GO:0098754","detoxification","2/7","46/23174",8.04371124111559e-05,0.000382076283952991,9.17265316969322e-05,"Mt1/Mt2",2,"Liver","Liver_T_cell","T_cell","Negative"
"2227","GO:00712485","GO:0071248","cellular response to metal ion","2/7","154/23174",0.000901449023761925,0.00395250725803305,0.000948893709223078,"Mt1/Mt2",2,"Liver","Liver_T_cell","T_cell","Negative"
"2228","GO:00712414","GO:0071241","cellular response to inorganic substance","2/7","225/23174",0.00190858601365528,0.00777067162702508,0.0018655352013172,"Mt1/Mt2",2,"Liver","Liver_T_cell","T_cell","Negative"
"2287","GO:0007586","GO:0007586","digestion","3/12","123/23174",3.0997636911313e-05,0.00161187711938827,0.000717840012683037,"Ctrb1/Clps/Pnlip",3,"Pancreas","Pancreas_Endocrine_beta","Endocrine_beta","Negative"
"2288","GO:00320942","GO:0032094","response to food","2/12","34/23174",0.000136632760247712,0.00355245176644052,0.00158206353971035,"Clps/Pyy",2,"Pancreas","Pancreas_Endocrine_beta","Endocrine_beta","Negative"
"2290","GO:00226002","GO:0022600","digestive system process","2/4","106/23174",0.000123612042240436,0.00482839199309088,0.000701036949995046,"Pnlip/Cel",2,"Pancreas","Pancreas_Smooth_muscle","Smooth_muscle","Negative"
"2291","GO:00075861","GO:0007586","digestion","2/4","123/23174",0.000166496275623823,0.00482839199309088,0.000701036949995046,"Pnlip/Cel",2,"Pancreas","Pancreas_Smooth_muscle","Smooth_muscle","Negative"
"2324","GO:00359241","GO:0035924","cellular response to vascular endothelial growth factor stimulus","3/13","52/23174",2.99965609526074e-06,0.00192277955706214,0.00107040359609831,"Smoc2/Dcn/Egr3",3,"Salivary","Salivary_Basal_1","Basal_1","Negative"
"2325","GO:00506781","GO:0050678","regulation of epithelial cell proliferation","4/13","357/23174",3.54752290673377e-05,0.00708649505730957,0.00394502311261671,"Ptn/Npm1/Ccnd2/Egr3",4,"Salivary","Salivary_Basal_1","Basal_1","Negative"
"2326","GO:1900746","GO:1900746","regulation of vascular endothelial growth factor signaling pathway","2/13","17/23174",3.93204407772738e-05,0.00708649505730957,0.00394502311261671,"Smoc2/Dcn",2,"Salivary","Salivary_Basal_1","Basal_1","Negative"
"2327","GO:1902547","GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","2/13","18/23174",4.42214980175324e-05,0.00708649505730957,0.00394502311261671,"Smoc2/Dcn",2,"Salivary","Salivary_Basal_1","Basal_1","Negative"
"2328","GO:00506734","GO:0050673","epithelial cell proliferation","4/13","424/23174",6.93031254253346e-05,0.0088846606795279,0.00494605463561862,"Ptn/Npm1/Ccnd2/Egr3",4,"Salivary","Salivary_Basal_1","Basal_1","Negative"
"2329","GO:0032412","GO:0032412","regulation of ion transmembrane transporter activity","3/8","245/23174",6.28556136249023e-05,0.00628480293130868,0.0023140924806638,"Fxyd2/Atp1b1/Chchd10",3,"Salivary","Salivary_Macrophage","Macrophage","Negative"
"2330","GO:0022898","GO:0022898","regulation of transmembrane transporter activity","3/8","253/23174",6.91530043921844e-05,0.00628480293130868,0.0023140924806638,"Fxyd2/Atp1b1/Chchd10",3,"Salivary","Salivary_Macrophage","Macrophage","Negative"
"2331","GO:0032409","GO:0032409","regulation of transporter activity","3/8","263/23174",7.75901596457862e-05,0.00628480293130868,0.0023140924806638,"Fxyd2/Atp1b1/Chchd10",3,"Salivary","Salivary_Macrophage","Macrophage","Negative"
"2332","GO:2000649","GO:2000649","regulation of sodium ion transmembrane transporter activity","2/8","51/23174",0.000131837879457243,0.00765043189683639,0.00281692315889579,"Fxyd2/Atp1b1",2,"Salivary","Salivary_Macrophage","Macrophage","Negative"
"2333","GO:1904062","GO:1904062","regulation of cation transmembrane transport","3/8","340/23174",0.000165979171563078,0.00765043189683639,0.00281692315889579,"Fxyd2/Atp1b1/Chchd10",3,"Salivary","Salivary_Macrophage","Macrophage","Negative"
"2334","GO:1902305","GO:1902305","regulation of sodium ion transmembrane transport","2/8","61/23174",0.000188899553008306,0.00765043189683639,0.00281692315889579,"Fxyd2/Atp1b1",2,"Salivary","Salivary_Macrophage","Macrophage","Negative"
"2335","GO:0006883","GO:0006883","cellular sodium ion homeostasis","3/25","19/23174",1.06244545862979e-06,0.000658494686770101,0.000421918792438509,"Atp1b1/Atp1a1/Tesc",3,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2336","GO:0002028","GO:0002028","regulation of sodium ion transport","4/25","91/23174",2.64206278807362e-06,0.000658494686770101,0.000421918792438509,"Fxyd2/Atp1b1/Atp1a1/Tesc",4,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2337","GO:0030004","GO:0030004","cellular monovalent inorganic cation homeostasis","4/25","96/23174",3.27202328829864e-06,0.000658494686770101,0.000421918792438509,"Atp1b1/Atp1a1/Atp5b/Tesc",4,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2338","GO:1902600","GO:1902600","proton transmembrane transport","4/25","96/23174",3.27202328829864e-06,0.000658494686770101,0.000421918792438509,"Atp1a1/Atp5b/Atp5a1/Tesc",4,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2339","GO:0035725","GO:0035725","sodium ion transmembrane transport","4/25","108/23174",5.23276634107719e-06,0.000842475380913428,0.000539801159395331,"Fxyd2/Atp1b1/Atp1a1/Tesc",4,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2340","GO:0015672","GO:0015672","monovalent inorganic cation transport","6/25","460/23174",7.61130052035527e-06,0.00102118281981433,0.000654304781574401,"Fxyd2/Atp1b1/Atp1a1/Atp5b/Atp5a1/Tesc",6,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2341","GO:00550671","GO:0055067","monovalent inorganic cation homeostasis","4/25","148/23174",1.82020356723099e-05,0.00209323410231563,0.00134120262848599,"Atp1b1/Atp1a1/Atp5b/Tesc",4,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2342","GO:20006491","GO:2000649","regulation of sodium ion transmembrane transporter activity","3/25","51/23174",2.23188677552671e-05,0.00224243734851201,0.00143680196243333,"Fxyd2/Atp1b1/Tesc",3,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2343","GO:00550783","GO:0055078","sodium ion homeostasis","3/25","53/23174",2.50707281200101e-05,0.00224243734851201,0.00143680196243333,"Atp1b1/Atp1a1/Tesc",3,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2344","GO:19023051","GO:1902305","regulation of sodium ion transmembrane transport","3/25","61/23174",3.82981205474626e-05,0.00308299870407074,0.00197537674402702,"Fxyd2/Atp1b1/Tesc",3,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2345","GO:0006814","GO:0006814","sodium ion transport","4/25","210/23174",7.13956026258161e-05,0.00522486001034382,0.00334773639106698,"Fxyd2/Atp1b1/Atp1a1/Tesc",4,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2346","GO:0036376","GO:0036376","sodium ion export across plasma membrane","2/25","13/23174",8.65169408397477e-05,0.00580384478133308,0.00371871061504179,"Atp1b1/Atp1a1",2,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2347","GO:0030007","GO:0030007","cellular potassium ion homeostasis","2/25","14/23174",0.000100869676627214,0.00624616074499285,0.00400211672448054,"Atp1b1/Atp1a1",2,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2348","GO:2000651","GO:2000651","positive regulation of sodium ion transmembrane transporter activity","2/25","16/23174",0.000132839090734963,0.0076382477172604,0.00489407176391971,"Atp1b1/Tesc",2,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2349","GO:1900153","GO:1900153","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","2/25","18/23174",0.000169145928862794,0.00907749818230329,0.00581624597493117,"Pabpc1/Zfp36l2",2,"Salivary","Salivary_SMG_Ductal_1","SMG_Ductal_1","Negative"
"2356","GO:00482452","GO:0048245","eosinophil chemotaxis","2/4","20/23174",4.24132605542874e-06,0.00079459685443119,0.000162096461532271,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2357","GO:00726772","GO:0072677","eosinophil migration","2/4","24/23174",6.15966553822628e-06,0.00079459685443119,0.000162096461532271,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2358","GO:00482472","GO:0048247","lymphocyte chemotaxis","2/4","52/23174",2.95454914355236e-05,0.00198123506520359,0.000404168719951772,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2359","GO:00025482","GO:0002548","monocyte chemotaxis","2/4","55/23174",3.30825578275983e-05,0.00198123506520359,0.000404168719951772,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2360","GO:00700982","GO:0070098","chemokine-mediated signaling pathway","2/4","60/23174",3.94203765262872e-05,0.00198123506520359,0.000404168719951772,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2361","GO:19908682","GO:1990868","response to chemokine","2/4","70/23174",5.37544397535857e-05,0.00198123506520359,0.000404168719951772,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2362","GO:19908692","GO:1990869","cellular response to chemokine","2/4","70/23174",5.37544397535857e-05,0.00198123506520359,0.000404168719951772,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2363","GO:00713472","GO:0071347","cellular response to interleukin-1","2/4","77/23174",6.51022923664108e-05,0.00209954892881675,0.000428304555042177,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2364","GO:00716744","GO:0071674","mononuclear cell migration","2/4","83/23174",7.56891579030198e-05,0.00216975585988657,0.000442626654403624,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2365","GO:00019381","GO:0001938","positive regulation of endothelial cell proliferation","2/4","91/23174",9.10385394741486e-05,0.00218286806711378,0.000445301523279026,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2366","GO:00705552","GO:0070555","response to interleukin-1","2/4","94/23174",9.71576587703317e-05,0.00218286806711378,0.000445301523279026,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2367","GO:00726762","GO:0072676","lymphocyte migration","2/4","97/23174",0.000103474672200914,0.00218286806711378,0.000445301523279026,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2368","GO:00305932","GO:0030593","neutrophil chemotaxis","2/4","100/23174",0.000109989476249919,0.00218286806711378,0.000445301523279026,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2369","GO:00713462","GO:0071346","cellular response to interferon-gamma","2/4","115/23174",0.000145526734128047,0.00268038548166635,0.000546794263905823,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2370","GO:19902662","GO:1990266","neutrophil migration","2/4","119/23174",0.00015583636521316,0.00268038548166635,0.000546794263905823,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2371","GO:00716212","GO:0071621","granulocyte chemotaxis","2/4","123/23174",0.000166496275623823,0.00268475244443415,0.00054768511718363,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2372","GO:0001936","GO:0001936","regulation of endothelial cell proliferation","2/4","129/23174",0.00018314237913468,0.00277945493039691,0.000567004269766812,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2373","GO:00343412","GO:0034341","response to interferon-gamma","2/4","137/23174",0.000206560875663721,0.00296070588451333,0.00060397916860737,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2374","GO:00019351","GO:0001935","endothelial cell proliferation","2/4","143/23174",0.000225041446069406,0.00300148403576674,0.000612297844913657,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2375","GO:00975302","GO:0097530","granulocyte migration","2/4","146/23174",0.000234576091734627,0.00300148403576674,0.000612297844913657,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2376","GO:0008360","GO:0008360","regulation of cell shape","2/4","149/23174",0.000244306840120549,0.00300148403576674,0.000612297844913657,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2377","GO:00713562","GO:0071356","cellular response to tumor necrosis factor","2/4","162/23174",0.000288736976028635,0.00338609726433581,0.000690758315857979,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2378","GO:00346122","GO:0034612","response to tumor necrosis factor","2/4","179/23174",0.000352377287247383,0.00395275391781847,0.000806355348392181,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2379","GO:00506791","GO:0050679","positive regulation of epithelial cell proliferation","2/4","199/23174",0.000435262226201046,0.00467906893166124,0.000954522425879486,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2380","GO:00975293","GO:0097529","myeloid leukocyte migration","2/4","207/23174",0.000470835653860857,0.00480986985312162,0.000981205600392007,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2381","GO:00305953","GO:0030595","leukocyte chemotaxis","2/4","211/23174",0.000489139846839141,0.00480986985312162,0.000981205600392007,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2382","GO:00435472","GO:0043547","positive regulation of GTPase activity","2/4","217/23174",0.000517242300214697,0.00480986985312162,0.000981205600392007,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2383","GO:00703742","GO:0070374","positive regulation of ERK1 and ERK2 cascade","2/4","218/23174",0.000522001379408547,0.00480986985312162,0.000981205600392007,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2384","GO:00605602","GO:0060560","developmental growth involved in morphogenesis","2/4","268/23174",0.000787307446782268,0.00700432142309742,0.00142887013935076,"Ccl11/Postn",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2385","GO:00430872","GO:0043087","regulation of GTPase activity","2/4","295/23174",0.000952770155514969,0.00806273182964446,0.00164478413497439,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2386","GO:00603262","GO:0060326","cell chemotaxis","2/4","299/23174",0.000978600749334288,0.00806273182964446,0.00164478413497439,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2387","GO:00703724","GO:0070372","regulation of ERK1 and ERK2 cascade","2/4","306/23174",0.00102462062982494,0.00806273182964446,0.00164478413497439,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2388","GO:00457651","GO:0045765","regulation of angiogenesis","2/4","307/23174",0.00103127965262894,0.00806273182964446,0.00164478413497439,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2389","GO:00703714","GO:0070371","ERK1 and ERK2 cascade","2/4","323/23174",0.00114070154564441,0.00865591172871343,0.00176579186632261,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2390","GO:00192212","GO:0019221","cytokine-mediated signaling pathway","2/4","338/23174",0.00124819450395475,0.00880606435474145,0.0017964227569852,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2391","GO:00509003","GO:0050900","leukocyte migration","2/4","340/23174",0.0012628851981606,0.00880606435474145,0.0017964227569852,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2392","GO:19013421","GO:1901342","regulation of vasculature development","2/4","340/23174",0.0012628851981606,0.00880606435474145,0.0017964227569852,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2393","GO:00506782","GO:0050678","regulation of epithelial cell proliferation","2/4","357/23174",0.00139115304083401,0.009445196961452,0.00192680476569808,"Ccl2/Ccl11",2,"Skeletalmuscle","Skeletalmuscle_Fibro_adipo_progenitor","Fibro_adipo_progenitor","Negative"
"2428","GO:00060061","GO:0006006","glucose metabolic process","3/4","195/23174",2.33238071198011e-06,0.000518048526098599,6.52203075347074e-05,"Nr1d1/Igfbp3/Apod",3,"Skeletalmuscle","Skeletalmuscle_Fibroblast_2","Fibroblast_2","Negative"
"2429","GO:00193181","GO:0019318","hexose metabolic process","3/4","224/23174",3.539168525167e-06,0.000518048526098599,6.52203075347074e-05,"Nr1d1/Igfbp3/Apod",3,"Skeletalmuscle","Skeletalmuscle_Fibroblast_2","Fibroblast_2","Negative"
"2430","GO:00059961","GO:0005996","monosaccharide metabolic process","3/4","254/23174",5.16327434649767e-06,0.000518048526098599,6.52203075347074e-05,"Nr1d1/Igfbp3/Apod",3,"Skeletalmuscle","Skeletalmuscle_Fibroblast_2","Fibroblast_2","Negative"
"2431","GO:00443423","GO:0044342","type B pancreatic cell proliferation","2/4","27/23174",7.83213475661379e-06,0.000589368140435187,7.41991713784464e-05,"Nr1d1/Igfbp3",2,"Skeletalmuscle","Skeletalmuscle_Fibroblast_2","Fibroblast_2","Negative"
"2432","GO:00486623","GO:0048662","negative regulation of smooth muscle cell proliferation","2/4","53/23174",3.07023691945308e-05,0.00184828262551075,0.000232691640211181,"Igfbp3/Apod",2,"Skeletalmuscle","Skeletalmuscle_Fibroblast_2","Fibroblast_2","Negative"
