"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:0032272","GO:0032272","negative regulation of protein polymerization","7/346","74/23174",0.000118802244479986,0.00259744907249423,0.00188008815128016,"Tmsb4x/Capg/Vdac2/Arpc2/Pfn1/Capza2/Tlr2",7,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:19015703","GO:1901570","fatty acid derivative biosynthetic process","6/346","52/23174",0.000121065850131447,0.00263198526161473,0.00190508616977585,"Ltc4s/Fabp5/Alox5/Anxa1/Alox5ap/Mgst3",6,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00468792","GO:0046879","hormone secretion","16/346","363/23174",0.000125226604079216,0.0027071459129035,0.00195948902657366,"Mpc2/Dynll1/Vamp8/Gal/Ucp2/Anxa1/Rab11fip1/Lrp1/Sri/Dab2/Serp1/Uqcc2/Rac1/Anxa5/Gnas/Tnf",16,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:2000641","GO:2000641","regulation of early endosome to late endosome transport","4/346","18/23174",0.000126641128029278,0.0027224305064618,0.0019705523361686,"Snx3/Sh3glb1/Mapk3/Dab2",4,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00086256","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","7/346","75/23174",0.000129374966590652,0.00276574928578237,0.00200190737777114,"Lgals3/Il18/Gabarap/Gpx1/Atf3/Serpine1/Tnf",7,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00027204","GO:0002720","positive regulation of cytokine production involved in immune response","6/346","53/23174",0.000134823008777021,0.00286629247388938,0.00207468264742075,"Il18/Cd81/Fcer1g/Mapk3/Nlrp3/Tlr2",6,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:004390015","GO:0043900","regulation of multi-organism process","17/346","405/23174",0.000139499303509253,0.00293836903811073,0.00212685317727349,"Il18/Gapdh/Plscr1/Snx3/Cib1/Mapk3/Prdx2/Chmp2a/Cyba/Anxa2/Slpi/Banf1/Pfn1/Lgals1/Tlr2/Ppia/Tnf",17,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00067391","GO:0006739","NADP metabolic process","5/346","34/23174",0.000140504132799473,0.00293836903811073,0.00212685317727349,"Prdx5/Taldo1/Ncf1/Pgls/Idh1",5,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00903224","GO:0090322","regulation of superoxide metabolic process","5/346","34/23174",0.000140504132799473,0.00293836903811073,0.00212685317727349,"Il18/Tyrobp/Cyba/Gnai2/Tnf",5,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:1905477","GO:1905477","positive regulation of protein localization to membrane","8/346","102/23174",0.000147662935227974,0.00307138905274185,0.00222313585555174,"Lgals3/Cd81/Cib1/Sh3glb1/Lrp1/Arpc2/Fis1/Tnf",8,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00326358","GO:0032635","interleukin-6 production","10/346","160/23174",0.000152088331253211,0.00313048862485502,0.00226591336616873,"Il18/Tyrobp/Fcer1g/Cyba/Xbp1/Cebpb/Tlr2/Sirpa/Tnf/Lpl",10,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00026998","GO:0002699","positive regulation of immune effector process","13/346","259/23174",0.000152131333900179,0.00313048862485502,0.00226591336616873,"Il18/Stx7/Cd81/Sh2d1b1/Vamp8/Fcer1g/Anxa1/Mapk3/Nlrp3/Xbp1/Lamp1/Tlr2/Tnf",13,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00712415","GO:0071241","cellular response to inorganic substance","12/346","225/23174",0.000154837650226292,0.0031552972956801,0.00228387040277097,"Ncf1/Cebpa/Cpne5/Alox5ap/Mapk3/Mt1/Trf/Fabp4/Anxa5/Fosb/Fn1/Fos",12,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:005254811","GO:0052548","regulation of endopeptidase activity","15/346","332/23174",0.00015497692018803,0.0031552972956801,0.00228387040277097,"Rps27l/Fabp1/Bcl2a1d/Gapdh/Gpx1/Serpinb6a/Nlrp3/Lamtor5/Prelid1/Fis1/Klf4/Serpine1/Tnf/Ctsd/Cd44",15,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:19034267","GO:1903426","regulation of reactive oxygen species biosynthetic process","8/346","103/23174",0.000158049530759279,0.00320091891769319,0.00231689229024406,"Dynll1/Atp5g1/Cyba/Klf4/Rac1/Tlr2/Sirpa/Tnf",8,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00099142","GO:0009914","hormone transport","16/346","372/23174",0.000165612620503271,0.00333653069998214,0.00241505094434641,"Mpc2/Dynll1/Vamp8/Gal/Ucp2/Anxa1/Rab11fip1/Lrp1/Sri/Dab2/Serp1/Uqcc2/Rac1/Anxa5/Gnas/Tnf",16,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:001699917","GO:0016999","antibiotic metabolic process","9/346","133/23174",0.000178453158098627,0.00357649871022664,0.00258874482636495,"Prdx5/Ncf1/Gpx1/Akr1a1/Idh1/Prdx2/Cyba/Sdhb/Prdx1",9,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00148123","GO:0014812","muscle cell migration","8/346","105/23174",0.00018063083860306,0.00360138583909107,0.00260675865254267,"Tmsb4x/Il18/Coro1b/Anxa1/Lrp1/Arpc2/Serpine1/Arpc5",8,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:004274311","GO:0042743","hydrogen peroxide metabolic process","6/346","56/23174",0.000183655049857084,0.00364280738067041,0.00263674043365081,"Prdx5/Ncf1/Gpx1/Prdx2/Cyba/Prdx1",6,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:20005161","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","5/346","36/23174",0.000185764673567182,0.00365563066291811,0.00264602219446365,"Il18/Cd81/Anxa1/Nlrp3/Cd83",5,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00432812","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","11/346","196/23174",0.000186201561832627,0.00365563066291811,0.00264602219446365,"Rps27l/Fabp1/Bcl2a1d/Gpx1/Nlrp3/Lamtor5/Fis1/Klf4/Tnf/Ctsd/Cd44",11,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00329305","GO:0032930","positive regulation of superoxide anion generation","4/346","20/23174",0.000195839544190961,0.00381323389027269,0.0027600987180385,"Il18/Tyrobp/Cyba/Gnai2",4,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:001604215","GO:0016042","lipid catabolic process","14/346","302/23174",0.000196211099343553,0.00381323389027269,0.0027600987180385,"Acaa1b/Fabp1/Etfb/Dbi/Hexa/Abhd5/Asah1/Idh1/Lrp1/Abhd12/Nceh1/Gpcpd1/Tnf/Lpl",14,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:005086316","GO:0050863","regulation of T cell activation","14/346","304/23174",0.000209977774983157,0.0040602737594733,0.00293891135998642,"Lgals3/Il18/Cd81/Anxa1/Znhit1/Prdx2/Nlrp3/Prelid1/Cd83/Xbp1/Lgals1/Cebpb/Sirpa/Cd44",14,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00425544","GO:0042554","superoxide anion generation","5/346","37/23174",0.000212183151779369,0.00406209337336823,0.00294022843471176,"Il18/Ncf1/Tyrobp/Cyba/Gnai2",5,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:19000261","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","5/346","37/23174",0.000212183151779369,0.00406209337336823,0.00294022843471176,"Cib1/S100a10/Dab2/Arpc2/Rac1",5,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00508787","GO:0050878","regulation of body fluid levels","15/346","342/23174",0.00021364849019884,0.00406989797170859,0.00294587756678546,"Vamp8/Fcer1g/Aprt/Pip5k1c/Nme1/Prdx2/Cyba/Anxa2/Axl/Xbp1/Gnai2/Serpine1/Anxa5/Gnas/Cd9",15,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00066904","GO:0006690","icosanoid metabolic process","8/346","108/23174",0.000219421742962003,0.00413889640645975,0.00299582008192704,"Ncf1/Ltc4s/Fabp5/Alox5/Anxa1/Alox5ap/Mgst3/Tlr2",8,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:20001069","GO:2000106","regulation of leukocyte apoptotic process","8/346","108/23174",0.000219421742962003,0.00413889640645975,0.00299582008192704,"Lgals3/Il18/Bcl2a1a/Fcer1g/Anxa1/Prelid1/Axl/Cd44",8,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:0045806","GO:0045806","negative regulation of endocytosis","6/346","58/23174",0.000223292396680824,0.00419136167037957,0.00303379554103959,"Lgals3/Unc119/Snx3/Tlr2/Sdcbp/Sirpa",6,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:19021078","GO:1902107","positive regulation of leukocyte differentiation","10/346","168/23174",0.000226241507308326,0.00421425788825927,0.00305036830406336,"Il18/Tyrobp/Anxa1/Nlrp3/Axl/Cd83/Xbp1/Gnas/Tnf/Fos",10,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00027182","GO:0002718","regulation of cytokine production involved in immune response","7/346","82/23174",0.000226702542325797,0.00421425788825927,0.00305036830406336,"Il18/Cd81/Fcer1g/Mapk3/Nlrp3/Tlr2/Tnf",7,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00431122","GO:0043112","receptor metabolic process","11/346","201/23174",0.000231679463896313,0.00428607008208179,0.0031023474770731,"Ramp1/Cd81/Fcer1g/Lamtor1/Pip5k1c/Sh3glb1/Dab2/Anxa2/Sdcbp/Cd9/Tnf",11,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:0032008","GO:0032008","positive regulation of TOR signaling","5/346","38/23174",0.000241367310807118,0.00442276862850375,0.00320129275386282,"Lamtor2/Lamtor1/Lamtor4/Lamtor5/Xbp1",5,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:1902108","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","5/346","38/23174",0.000241367310807118,0.00442276862850375,0.00320129275386282,"Atpif1/Slc25a5/Sh3glb1/Slc25a4/Bnip3l",5,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00022639","GO:0002263","cell activation involved in immune response","13/346","272/23174",0.00024558597916139,0.00447874335456411,0.0032418084353257,"Lgals3/Il18/Cd81/Sh2d1b1/Tyrobp/Vamp8/Fcer1g/Anxa1/Lrp1/Nlrp3/Xbp1/Lgals1/Lamp1",13,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:20010576","GO:2001057","reactive nitrogen species metabolic process","7/346","84/23174",0.000263315046102081,0.00477941649717363,0.00345944196616737,"Prdx5/Dynll1/Klf4/Rac1/Tlr2/Sirpa/Tnf",7,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00308371","GO:0030837","negative regulation of actin filament polymerization","6/346","60/23174",0.00026937367249397,0.00486643141669857,0.0035224251910998,"Tmsb4x/Capg/Arpc2/Pfn1/Capza2/Tlr2",6,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00096204","GO:0009620","response to fungus","5/346","39/23174",0.000273504151777424,0.0049179625048576,0.00355972447419116,"Ncf1/Gapdh/Clec4n/Cotl1/Tlr2",5,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00610419","GO:0061041","regulation of wound healing","9/346","141/23174",0.000276488467737981,0.00494850057607326,0.00358182857103891,"Fcer1g/Anxa1/Prdx2/Anxa2/Xbp1/Serpine1/Anxa5/Cdkn1a/Cd9",9,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00086304","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","8/346","112/23174",0.000281519597483326,0.00501521949590666,0.00363012112544289,"Rps27l/Bcl2a1a/Bcl2a1d/Plscr1/Bcl2a1b/Cdkn1a/Tnf/Cd44",8,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00017801","GO:0001780","neutrophil homeostasis","4/346","22/23174",0.000288791377142581,0.0050975652258929,0.00368972469299503,"Il18/Anxa1/Axl/Cd44",4,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:0002374","GO:0002374","cytokine secretion involved in immune response","4/346","22/23174",0.000288791377142581,0.0050975652258929,0.00368972469299503,"Mapk3/Nlrp3/Tlr2/Tnf",4,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00313331","GO:0031333","negative regulation of protein complex assembly","9/346","142/23174",0.000291392314988948,0.00511998916930352,0.00370595561384646,"Tmsb4x/Capg/Vdac2/Arpc2/Pfn1/Capza2/Lmo4/Eif4ebp1/Tlr2",9,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:0043244","GO:0043244","regulation of protein complex disassembly","8/346","113/23174",0.00029909930920093,0.00521502306630111,0.0037747431429677,"Capg/Dstn/Cib1/Lima1/Arpc2/Eif5a/Capza2/Tnf",8,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00224111","GO:0022411","cellular component disassembly","15/346","353/23174",0.000299511459888915,0.00521502306630111,0.0037747431429677,"Capg/Gabarap/Atpif1/Dstn/Vamp8/Cib1/Lima1/Map1lc3a/Arpc2/Fis1/Eif5a/Bnip3l/Capza2/Ctss/Tnf",15,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:001046619","GO:0010466","negative regulation of peptidase activity","12/346","242/23174",0.000302761314688249,0.00524786278792964,0.00379851322268898,"Fabp1/Bcl2a1d/Cstb/Gapdh/Gpx1/Serpinb6a/Lamtor5/Slpi/Klf4/Cst3/Serpine1/Cd44",12,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:001603213","GO:0016032","viral process","13/346","279/23174",0.000313723018839933,0.00541348061208997,0.003918390879634,"Vamp8/Plscr1/Snx3/Chmp2a/Lamtor5/Anxa2/Axl/Slpi/Banf1/Pfn1/Lgals1/Ppia/Tnf",13,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:0033157","GO:0033157","regulation of intracellular protein transport","11/346","209/23174",0.000323857799088894,0.0055634143343485,0.00402691605446059,"Txn1/Camk1/Atpif1/Cd81/Snx3/Cib1/Arpc2/Fis1/Bnip3l/Xbp1/Cdc42",11,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00326424","GO:0032642","regulation of chemokine production","7/346","87/23174",0.000327008316983673,0.00559256890556966,0.00404801874497684,"Il18/Lrp1/Klf4/Tlr2/Sirpa/Tnf/Lpl",7,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:005134617","GO:0051346","negative regulation of hydrolase activity","16/346","396/23174",0.000333223968573713,0.00567365411978605,0.00410670992476034,"Fabp1/Bcl2a1d/Cstb/Atpif1/Gapdh/Gpx1/Anxa1/Serpinb6a/Lamtor5/Slpi/Gnai2/Klf4/Cst3/Serpine1/Tnf/Cd44",16,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:007134610","GO:0071346","cellular response to interferon-gamma","8/346","115/23174",0.000336950909803886,0.0056926093186832,0.00412043009553445,"Capg/Ccl6/Gapdh/Vim/Vamp8/Tlr2/Cdc42/Sirpa",8,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00108107","GO:0010810","regulation of cell-substrate adhesion","11/346","210/23174",0.000337295978341936,0.0056926093186832,0.00412043009553445,"Cib1/Rsu1/S100a10/Lrp1/Dab2/Arpc2/Lgals1/Rac1/Serpine1/Fn1/Plet1",11,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:19039005","GO:1903900","regulation of viral life cycle","9/346","145/23174",0.000340145785943063,0.00571563748606509,0.00413709836637712,"Plscr1/Snx3/Chmp2a/Anxa2/Slpi/Banf1/Lgals1/Ppia/Tnf",9,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:000715916","GO:0007159","leukocyte cell-cell adhesion","14/346","319/23174",0.000342432173967582,0.00572903915403154,0.00414679877491177,"Lgals3/Il18/Cd81/Anxa1/Prdx2/Nlrp3/Cd83/Xbp1/Lgals1/Klf4/Cebpb/Sirpa/Tnf/Cd44",14,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00712769","GO:0071276","cellular response to cadmium ion","4/346","23/23174",0.00034549667590612,0.00575528661855736,0.00416579724059054,"Ncf1/Mapk3/Mt1/Fos",4,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:0035774","GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus","5/346","41/23174",0.000347410115059611,0.00576221604633355,0.0041708129058427,"Mpc2/Dynll1/Lrp1/Sri/Rac1",5,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:0042246","GO:0042246","tissue regeneration","6/346","63/23174",0.000352147052269904,0.00579086263732731,0.00419154790960938,"Cd81/Gpx1/Anxa1/Serpine1/Cdkn1a/Cd9",6,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00454542","GO:0045454","cell redox homeostasis","6/346","63/23174",0.000352147052269904,0.00579086263732731,0.00419154790960938,"Txn1/Prdx5/Gpx1/Prdx2/Sh3bgrl3/Prdx1",6,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:19029041","GO:1902904","negative regulation of supramolecular fiber organization","9/346","146/23174",0.000357820308268743,0.0058536226970718,0.00423697495799649,"Tmsb4x/Capg/Coro1b/Cib1/Lima1/Arpc2/Pfn1/Capza2/Tlr2",9,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00019068","GO:0001906","cell killing","10/346","178/23174",0.000359492417835149,0.0058536226970718,0.00423697495799649,"Il18/Ncf1/Stx7/Sh2d1b1/Tyrobp/Gapdh/Ctsh/Romo1/Prdx1/Lamp1",10,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:0010639","GO:0010639","negative regulation of organelle organization","16/346","399/23174",0.000362048389267954,0.0058536226970718,0.00423697495799649,"Tmsb4x/Capg/Spi1/Slc25a5/Coro1b/Gpx1/Cib1/Lima1/Chmp2a/Prelid1/Arpc2/Lmna/Pfn1/Capza2/Tlr2/H3f3a",16,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00510982","GO:0051098","regulation of binding","16/346","399/23174",0.000362048389267954,0.0058536226970718,0.00423697495799649,"Lgals3/Txn1/Camk1/Plscr1/Edf1/Nme1/Mapk3/S100a10/Lrp1/Sri/Dab2/Anxa2/Slpi/Klf4/Calm1/Cdc42",16,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:0032621","GO:0032621","interleukin-18 production","3/346","10/23174",0.000366286828190947,0.00587279881199486,0.00425085503242652,"Nlrp3/Tlr2/Tnf",3,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00330291","GO:0033029","regulation of neutrophil apoptotic process","3/346","10/23174",0.000366286828190947,0.00587279881199486,0.00425085503242652,"Il18/Anxa1/Cd44",3,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:003461210","GO:0034612","response to tumor necrosis factor","10/346","179/23174",0.000375822106592078,0.00600067828284779,0.00434341687723363,"Ccl6/Txndc17/Cebpa/Cib1/Asah1/Mapk3/Wfdc21/Cd14/Fabp4/Tnf",10,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","6/346","64/23174",0.000383757139222356,0.00610205566829597,0.00441679595642607,"Il18/Cd81/Anxa1/Nlrp3/Cd83/Cd44",6,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:1902743","GO:1902743","regulation of lamellipodium organization","5/346","42/23174",0.000389578954370484,0.0061691350469861,0.00446534941851549,"Coro1b/Brk1/Arpc2/Rac1/Cd44",5,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:005079216","GO:0050792","regulation of viral process","10/346","180/23174",0.000392765068806432,0.00619409829822603,0.00448341834366618,"Plscr1/Snx3/Chmp2a/Anxa2/Slpi/Banf1/Pfn1/Lgals1/Ppia/Tnf",10,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:19012165","GO:1901216","positive regulation of neuron death","8/346","118/23174",0.000400972076294854,0.00629771652890856,0.00455841939366781,"Il18/Tyrobp/Atp5g1/Fis1/Bag1/Cdc42/Tnf/Fos",8,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00329286","GO:0032928","regulation of superoxide anion generation","4/346","24/23174",0.000409744433386239,0.00640933568971645,0.00463921168480953,"Il18/Tyrobp/Cyba/Gnai2",4,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:007099711","GO:0070997","neuron death","16/346","404/23174",0.000414876485243134,0.0064633389279983,0.00467830036204275,"Il18/Tyrobp/Gapdh/Atp5g1/Gpx1/Lrp1/Prdx2/Mt1/Fis1/Bag1/Axl/Cebpb/Cdc42/Ubb/Tnf/Fos",16,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:000673211","GO:0006732","coenzyme metabolic process","14/346","326/23174",0.000425442462952113,0.00660122015096666,0.00477810168493757,"Prdx5/Taldo1/Ncf1/Mpc1/Mpc2/Gapdh/Gsto1/Qdpr/Pgls/Akr1a1/Scp2/Idh1/Aldoa/Pcbd2",14,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00149093","GO:0014909","smooth muscle cell migration","7/346","91/23174",0.000430546436860584,0.00662697075615811,0.00479674051340255,"Tmsb4x/Il18/Coro1b/Lrp1/Arpc2/Serpine1/Arpc5",7,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00326024","GO:0032602","chemokine production","7/346","91/23174",0.000430546436860584,0.00662697075615811,0.00479674051340255,"Il18/Lrp1/Klf4/Tlr2/Sirpa/Tnf/Lpl",7,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00432775","GO:0043277","apoptotic cell clearance","5/346","43/23174",0.000435499552747341,0.00667650310347319,0.00483259306592353,"Tyrobp/Lrp1/Tgm2/Axl/Rac1",5,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:000686915","GO:0006869","lipid transport","14/346","328/23174",0.000452100961768655,0.00690350992414994,0.00499690536691672,"Fabp1/Gal/Anxa1/Lamtor1/Gltp/Scp2/Lima1/Lrp1/Plin2/Prelid1/Dab2/Anxa2/Pitpna/Fabp4",14,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00326758","GO:0032675","regulation of interleukin-6 production","9/346","151/23174",0.000457951408153907,0.00696520560702069,0.00504156199698456,"Tyrobp/Fcer1g/Cyba/Xbp1/Cebpb/Tlr2/Sirpa/Tnf/Lpl",9,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:19012149","GO:1901214","regulation of neuron death","15/346","368/23174",0.000463444180919815,0.00702099688259625,0.00508194489313647,"Il18/Tyrobp/Atp5g1/Gpx1/Lrp1/Prdx2/Mt1/Fis1/Bag1/Axl/Cebpb/Cdc42/Ubb/Tnf/Fos",15,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:004273721","GO:0042737","drug catabolic process","9/346","152/23174",0.000480506725260314,0.00721815481339412,0.0052246519411973,"Prdx5/Comt/Ctsh/Qdpr/Gpx1/Prdx2/Sat1/Prdx1/Chil3",9,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00508323","GO:0050832","defense response to fungus","4/346","25/23174",0.000482085703493318,0.00721815481339412,0.0052246519411973,"Ncf1/Gapdh/Clec4n/Cotl1",4,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:1903649","GO:1903649","regulation of cytoplasmic transport","4/346","25/23174",0.000482085703493318,0.00721815481339412,0.0052246519411973,"Snx3/Sh3glb1/Mapk3/Dab2",4,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00327571","GO:0032757","positive regulation of interleukin-8 production","5/346","44/23174",0.000485383556555495,0.00723936405281219,0.00524000363380596,"Il18/Cd14/Serpine1/Tlr2/Tnf",5,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:20003433","GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","3/346","11/23174",0.000498080989977142,0.00738915423713158,0.00534842491285977,"Lrp1/Tnf/Lpl",3,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00514028","GO:0051402","neuron apoptotic process","13/346","293/23174",0.000499267178184566,0.00738915423713158,0.00534842491285977,"Il18/Tyrobp/Gapdh/Gpx1/Lrp1/Prdx2/Mt1/Fis1/Bag1/Axl/Cebpb/Cdc42/Tnf",13,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:20001163","GO:2000116","regulation of cysteine-type endopeptidase activity","11/346","221/23174",0.000518801939493848,0.00764885005046869,0.00553639819278371,"Rps27l/Fabp1/Bcl2a1d/Gpx1/Nlrp3/Lamtor5/Fis1/Klf4/Tnf/Ctsd/Cd44",11,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00705559","GO:0070555","response to interleukin-1","7/346","94/23174",0.000524161657890817,0.00769837427314451,0.00557224486452029,"Ccl6/Anxa1/Mapk3/Serpine1/Cebpb/Fn1/Sirpa",7,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00464966","GO:0046496","nicotinamide nucleotide metabolic process","9/346","154/23174",0.00052835844910273,0.00771014868972204,0.00558076743434854,"Prdx5/Taldo1/Ncf1/Mpc1/Mpc2/Gapdh/Pgls/Idh1/Aldoa",9,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:000663124","GO:0006631","fatty acid metabolic process","15/346","373/23174",0.000532917697804312,0.00771014868972204,0.00558076743434854,"Acaa1b/Fabp1/Etfb/Cyb5a/Dbi/Fabp5/Prkar2b/Abhd5/Ech1/Anxa1/Alox5ap/Ndufs6/Ndufab1/Fabp4/Lpl",15,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00199153","GO:0019915","lipid storage","6/346","68/23174",0.000532978053915297,0.00771014868972204,0.00558076743434854,"Hexa/Abhd5/Plin2/Hilpda/Tnf/Lpl",6,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00454286","GO:0045428","regulation of nitric oxide biosynthetic process","6/346","68/23174",0.000532978053915297,0.00771014868972204,0.00558076743434854,"Dynll1/Klf4/Rac1/Tlr2/Sirpa/Tnf",6,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00018189","GO:0001818","negative regulation of cytokine production","12/346","258/23174",0.000537748710537932,0.00775002636011221,0.00560963172908877,"Sh2d1b1/Tyrobp/Anxa1/Nlrp3/Axl/Cd83/Klf4/Rac1/Tlr2/Fn1/Sirpa/Tnf",12,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:00069099","GO:0006909","phagocytosis","14/346","334/23174",0.000540788583581902,0.0077647554836685,0.00562029297783862,"Tyrobp/Cd302/Fcer1g/Anxa1/Snx3/Pip5k1c/Lrp1/Cyba/Tgm2/Axl/Rac1/Tlr2/Sirpa/Tnf",14,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:003276012","GO:0032760","positive regulation of tumor necrosis factor production","7/346","95/23174",0.000558731320373309,0.00796295600294997,0.00576375467332466,"Il18/Tyrobp/Fcer1g/Cyba/Cd14/Tlr2/Lpl",7,"Lung","Lung_Macrophage_2","Macrophage_2","up"
"GO:004691611","GO:0046916","cellular transition metal ion homeostasis","7/346","95/23174",0.000558731320373309,0.00796295600294997,0.00576375467332466,"Ftl1/Fth1/Atox1/Atp6v1g1/Mt1/Iscu/Trf",7,"Lung","Lung_Macrophage_2","Macrophage_2","up"
